data/year,data/month,data/dayOfMonth,data/hourOfDay,data/minute,data/second,textoIdentificador,valor,descricao,numeroDOC,classificada,tipos/0,tipos/1
2018,9,1,8,15,22,PGS-CH PRÓP COOP/AG,-2826.63,,003.273,false,OUTROS,
2018,9,1,8,15,22,DEB.PARC.SUBS/INTEG,-50,,4990,false,OUTROS,
2018,9,1,8,15,22,CRÉD.LIQ.COBRANÇA,4037.2,,0000059032,false,OUTRAS_RECEITAS,
2018,9,1,8,15,22,TARIFA COBRANÇA,-10,,0000059032,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,1,8,15,22,DEB PACOTE TARIFAS,-42,,129,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,1,0,0,0,RDC - Longo CDI,2721.46,Valor aplicacao no mes,11111111,true,OUTRAS_RECEITAS,VALOR_APLICACAO
2018,9,2,8,15,22,CHEQUE PAGO CAIXA,-2826.9,,003.181,false,OUTROS,
2018,9,2,8,15,22,CRÉD.LIQ.COBRANÇA,933.05,,0000059380,false,OUTRAS_RECEITAS,
2018,9,2,8,15,22,TARIFA COBRANÇA,-4,,0000059380,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,3,8,15,22,PGS-CH PRÓP COOP/AG,-2132.82,,003.280,false,OUTROS,
2018,9,3,8,15,22,CRÉD.LIQ.COBRANÇA,1183.95,,0000064641,false,OUTRAS_RECEITAS,
2018,9,3,8,15,22,TARIFA COBRANÇA,-4,,0000064641,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,4,8,15,22,CRÉD.LIQ.COBRANÇA,2394.84,,0000056947,false,OUTRAS_RECEITAS,
2018,9,4,8,15,22,TARIFA COBRANÇA,-10,,0000056947,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,5,8,15,22,CHEQUE PAGO CAIXA,-500,,003.277,false,OUTROS,
2018,9,5,8,15,22,CHEQUE PAGO CAIXA,-250,,003.278,false,OUTROS,
2018,9,5,8,15,22,CHEQUE PAGO CAIXA,-900,,003.256,false,OUTROS,
2018,9,5,8,15,22,CHEQUE PAGO CAIXA,-26134.82,,003.183,false,OUTROS,
2018,9,5,8,15,22,PGS-CH PRÓP COOP/AG,-11057.54,,003.190,false,OUTROS,
2018,9,5,8,15,22,PGS-CH PRÓP COOP/AG,-44.09,,003.182,false,OUTROS,
2018,9,5,8,15,22,PGS-CH PRÓP COOP/AG,-570,,003.275,false,OUTROS,
2018,9,5,8,15,22,CHQ CMP INTEGRADA,-6000,,003.197,false,OUTROS,
2018,9,5,8,15,22,CRÉD.LIQ.COBRANÇA,812.97,,0000058768,false,OUTRAS_RECEITAS,
2018,9,5,8,15,22,TARIFA COBRANÇA,-2,,0000058768,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,5,8,15,22,TARIFA PRÉ-DEPÓSITO,-6.6,,67,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,8,8,15,22,CHQ CMP INTEGRADA,-693.21,,003.189,false,OUTROS,
2018,9,8,8,15,22,CHQ CMP INTEGRADA,-1000,,003.279,false,OUTROS,
2018,9,8,8,15,22,CRÉD.LIQ.COBRANÇA,400,,0000035090,false,OUTRAS_RECEITAS,
2018,9,8,8,15,22,TARIFA COBRANÇA,-2,,0000035090,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,8,8,15,22,FOLHA CHEQUE,-60,,17,false,OUTROS,
2018,9,9,8,15,22,PGS-CH PRÓP COOP/AG,-240,,003.195,false,OUTROS,
2018,9,9,8,15,22,CRÉD.LIQ.COBRANÇA,1084.76,,0000072590,false,OUTRAS_RECEITAS,
2018,9,9,8,15,22,TARIFA COBRANÇA,-4,,0000072590,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,10,8,15,22,CRÉD.LIQ.COBRANÇA,4030.2,,0000057053,false,OUTRAS_RECEITAS,
2018,9,10,8,15,22,TARIFA COBRANÇA,-12,,0000057053,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,11,8,15,22,CHQ CMP INTEGRADA,-250,,003.199,false,OUTROS,
2018,9,15,8,15,22,PGS-CH PRÓP COOP/AG,-301.4,,003.186,false,OUTROS,
2018,9,15,8,15,22,PGS-CH PRÓP COOP/AG,-225,,003.196,false,OUTROS,
2018,9,15,8,15,22,PGS-CH PRÓP COOP/AG,-215,,003.184,false,OUTROS,
2018,9,15,8,15,22,PGS-CH PRÓP COOP/AG,-317.97,,003.185,false,OUTROS,
2018,9,15,8,15,22,CRÉD.LIQ.COBRANÇA,1706.29,,0000058782,false,OUTRAS_RECEITAS,
2018,9,15,8,15,22,TARIFA COBRANÇA,-6,,0000058782,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,16,8,15,22,CHEQUE PAGO CAIXA,-215,,003.203,false,OUTROS,
2018,9,16,8,15,22,CHEQUE PAGO CAIXA,-658,,003.202,false,OUTROS,
2018,9,16,8,15,22,PGS-CH PRÓP COOP/AG,-95,,003.200,false,OUTROS,
2018,9,16,8,15,22,PGS-CH PRÓP COOP/AG,-7881.3,,003.201,false,OUTROS,
2018,9,16,8,15,22,CHEQUE PAGO CAIXA,-4250.01,,003.204,false,OUTROS,
2018,9,16,8,15,22,CRÉD.LIQ.COBRANÇA,3323.77,,0000059175,false,OUTRAS_RECEITAS,
2018,9,16,8,15,22,TARIFA COBRANÇA,-14,,0000059175,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,17,8,15,22,CRÉD.LIQ.COBRANÇA,4835.02,,0000059981,false,OUTRAS_RECEITAS,
2018,9,17,8,15,22,TARIFA COBRANÇA,-16,,0000059981,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,18,8,15,22,PGS-CH PRÓP COOP/AG,-807.17,,003.211,false,OUTROS,
2018,9,18,8,15,22,CRÉD.LIQ.COBRANÇA,3550.42,,0000059301,false,OUTRAS_RECEITAS,
2018,9,18,8,15,22,TARIFA COBRANÇA,-12,,0000059301,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,19,8,15,22,PGS-CH PRÓP COOP/AG,-3126.3,,003.188,false,OUTROS,
2018,9,19,8,15,22,PGS-CH PRÓP COOP/AG,-37.36,,003.194,false,OUTROS,
2018,9,19,8,15,22,PGS-CH PRÓP COOP/AG,-178.3,,003.193,false,OUTROS,
2018,9,19,8,15,22,PGS-CH PRÓP COOP/AG,-6007.47,,003.192,false,OUTROS,
2018,9,19,8,15,22,CRÉD.LIQ.COBRANÇA,10458.24,,0000058808,false,OUTRAS_RECEITAS,
2018,9,19,8,15,22,TARIFA COBRANÇA,-24,,0000058808,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,22,8,15,22,PGS-CH PRÓP COOP/AG,-107.5,,003.214,false,OUTROS,
2018,9,22,8,15,22,PGS-CH PRÓP COOP/AG,-1504.82,,003.213,false,OUTROS,
2018,9,22,8,15,22,CRÉD.LIQ.COBRANÇA,69452.79,,0000048626,false,OUTRAS_RECEITAS,
2018,9,22,8,15,22,TARIFA COBRANÇA,-228,,0000048626,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,23,8,15,22,CRÉD.LIQ.COBRANÇA,652.54,,0000074024,false,OUTRAS_RECEITAS,
2018,9,23,8,15,22,TARIFA COBRANÇA,-2,,0000074024,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,24,8,15,22,CHQ CMP INTEGRADA,-325.76,,003.205,false,OUTROS,
2018,9,24,8,15,22,CRÉD.LIQ.COBRANÇA,2205.25,,0000059444,false,OUTRAS_RECEITAS,
2018,9,24,8,15,22,TARIFA COBRANÇA,-8,,0000059444,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,25,8,15,22,PGS-CH PRÓP COOP/AG,-578.2,,003.210,false,OUTROS,
2018,9,25,8,15,22,PGS-CH PRÓP COOP/AG,-163.35,,003.209,false,OUTROS,
2018,9,25,8,15,22,PGS-CH PRÓP COOP/AG,-329,,003.208,false,OUTROS,
2018,9,25,8,15,22,PGS-CH PRÓP COOP/AG,-512.3,,003.207,false,OUTROS,
2018,9,25,8,15,22,PGS-CH PRÓP COOP/AG,-450.3,,003.206,false,OUTROS,
2018,9,25,8,15,22,CHEQUE PAGO CAIXA,-162,,003.281,false,OUTROS,
2018,9,25,8,15,22,CHEQUE PAGO CAIXA,-100,,003.282,false,OUTROS,
2018,9,25,8,15,22,CHEQUE PAGO CAIXA,-1180,,003.284,false,OUTROS,
2018,9,25,8,15,22,PGS-CH PRÓP COOP/AG,-900,,003.215,false,OUTROS,
2018,9,25,8,15,22,CRÉD.LIQ.COBRANÇA,3254.34,,0000059602,false,OUTRAS_RECEITAS,
2018,9,25,8,15,22,TARIFA COBRANÇA,-8,,0000059602,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,26,8,15,22,CRÉD.LIQ.COBRANÇA,540.04,,0000073940,false,OUTRAS_RECEITAS,
2018,9,26,8,15,22,TARIFA COBRANÇA,-2,,0000073940,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,29,8,15,22,PGS-CH PRÓP COOP/AG,-2132.82,,003.283,false,OUTROS,
2018,9,29,8,15,22,PGS-CH PRÓP COOP/AG,-373.08,,003.217,false,OUTROS,
2018,9,29,8,15,22,CHQ CMP INTEGRADA,-1061.28,,003.187,false,OUTROS,
2018,9,30,8,15,22,CHQ CMP INTEGRADA,-2000,,003.220,false,OUTROS,
2018,9,30,8,15,22,CRÉD.LIQ.COBRANÇA,2363.41,,0000059706,false,OUTRAS_RECEITAS,
2018,9,30,8,15,22,TARIFA COBRANÇA,-8,,0000059706,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,9,30,8,15,22,FOLHA CHEQUE,-60,,17,false,OUTROS,
2018,9,31,8,15,22,PGS-CH PRÓP COOP/AG,-178.55,,003.218,false,OUTROS,
2018,9,31,8,15,22,PGS-CH PRÓP COOP/AG,-301.22,,003.219,false,OUTROS,
2018,9,31,8,15,22,CRÉD.LIQ.COBRANÇA,2044.08,,0000061069,false,OUTRAS_RECEITAS,
2018,9,31,8,15,22,TARIFA COBRANÇA,-6,,0000061069,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,1,0,0,0,Saldo Corrente,121385.6,Saldo inicial do mes,00000000,true,OUTRAS_RECEITAS,SALDO_CORRENTE
2018,10,1,8,15,22,PGS-CH PRÓP COOP/AG,-391,,003.285,false,OUTROS,
2018,10,1,8,15,22,CH COOP/AG.DEP.CTA,-10400,,003.287,false,OUTROS,
2018,10,1,8,15,22,CH COOP/AG.DEP.CTA,-6000,,003.288,false,OUTROS,
2018,10,1,8,15,22,CH COOP/AG.DEP.CTA,-2300,,003.289,false,OUTROS,
2018,10,1,8,15,22,CHEQUE PAGO CAIXA,-3844.59,,003.198,false,OUTROS,
2018,10,1,8,15,22,CHEQUE PAGO CAIXA,-500,,003.293,false,OUTROS,
2018,10,1,8,15,22,CHEQUE PAGO CAIXA,-807.17,,003.216,false,OUTROS,
2018,10,1,8,15,22,DEB.PARC.SUBS/INTEG,-50,,4990,false,OUTROS,
2018,10,1,8,15,22,CRÉD.LIQ.COBRANÇA,2277.28,,0000060580,false,OUTRAS_RECEITAS,
2018,10,1,8,15,22,TARIFA COBRANÇA,-6,,0000060580,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,1,8,15,22,DEB PACOTE TARIFAS,-42,,129,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,1,0,0,0,RDC - Longo CDI,2733.22,Valor aplicacao no mes,11111111,true,OUTRAS_RECEITAS,VALOR_APLICACAO
2018,10,5,8,15,22,PGS-CH PRÓP COOP/AG,-395.85,,003.286,false,OUTROS,
2018,10,5,8,15,22,CRÉD.LIQ.COBRANÇA,1593.74,,0000060938,false,OUTRAS_RECEITAS,
2018,10,5,8,15,22,TARIFA COBRANÇA,-6,,0000060938,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,6,8,15,22,CHEQUE PAGO CAIXA,-250,,003.294,false,OUTROS,
2018,10,6,8,15,22,CHEQUE PAGO CAIXA,-26135.57,,003.290,false,OUTROS,
2018,10,6,8,15,22,CHQ CMP INTEGRADA,-1000,,003.295,false,OUTROS,
2018,10,6,8,15,22,CRÉD.LIQ.COBRANÇA,455.98,,0000061005,false,OUTRAS_RECEITAS,
2018,10,6,8,15,22,TARIFA COBRANÇA,-2,,0000061005,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,6,8,15,22,MICROFILME,-9,,137,false,OUTROS,
2018,10,7,8,15,22,PGS-CH PRÓP COOP/AG,-606.5,,003.298,false,OUTROS,
2018,10,7,8,15,22,CRÉD.LIQ.COBRANÇA,1882.31,,0000061273,false,OUTRAS_RECEITAS,
2018,10,7,8,15,22,TARIFA COBRANÇA,-8,,0000061273,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,8,8,15,22,PGS-CH PRÓP COOP/AG,-12784.72,,003.323,false,OUTROS,
2018,10,8,8,15,22,CH COOP/AG.DEP.CTA,-616.34,,003.300,false,OUTROS,
2018,10,8,8,15,22,CRÉD.LIQ.COBRANÇA,944.05,,0000035109,false,OUTRAS_RECEITAS,
2018,10,8,8,15,22,TARIFA COBRANÇA,-4,,0000035109,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,9,8,15,22,CRÉD.LIQ.COBRANÇA,200,,0000074128,false,OUTRAS_RECEITAS,
2018,10,9,8,15,22,TARIFA COBRANÇA,-4,,0000074128,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,12,8,15,22,PGS-CH PRÓP COOP/AG,-1478.81,,003.324,false,OUTROS,
2018,10,12,8,15,22,CHEQUE PAGO CAIXA,-1226.45,,003.212,false,OUTROS,
2018,10,12,8,15,22,PGS-CH PRÓP COOP/AG,-240,,003.325,false,OUTROS,
2018,10,12,8,15,22,CRÉD.LIQ.COBRANÇA,2837.43,,0000060350,false,OUTRAS_RECEITAS,
2018,10,12,8,15,22,TARIFA COBRANÇA,-8,,0000060350,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,13,8,15,22,PGS-CH PRÓP COOP/AG,-95,,003.331,false,OUTROS,
2018,10,13,8,15,22,PGS-CH PRÓP COOP/AG,-8415.94,,003.330,false,OUTROS,
2018,10,13,8,15,22,PGS-CH PRÓP COOP/AG,-240,,003.326,false,OUTROS,
2018,10,13,8,15,22,PGS-CH PRÓP COOP/AG,-317.97,,003.296,false,OUTROS,
2018,10,13,8,15,22,CHQ CMP INTEGRADA,-1061.28,,003.291,false,OUTROS,
2018,10,13,8,15,22,CRÉD.LIQ.COBRANÇA,2123.02,,0000061567,false,OUTRAS_RECEITAS,
2018,10,13,8,15,22,TARIFA COBRANÇA,-6,,0000061567,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,14,8,15,22,CRÉD.LIQ.COBRANÇA,3473.1,,0000060859,false,OUTRAS_RECEITAS,
2018,10,14,8,15,22,TARIFA COBRANÇA,-4,,0000060859,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,16,8,15,22,CHEQUE PAGO CAIXA,-340,,003.321,false,OUTROS,
2018,10,16,8,15,22,CHQ CMP INTEGRADA,-250,,003.322,false,OUTROS,
2018,10,19,8,15,22,PGS-CH PRÓP COOP/AG,-37.36,,003.329,false,OUTROS,
2018,10,19,8,15,22,PGS-CH PRÓP COOP/AG,-184.85,,003.328,false,OUTROS,
2018,10,19,8,15,22,PGS-CH PRÓP COOP/AG,-6333.94,,003.327,false,OUTROS,
2018,10,19,8,15,22,PGS-CH PRÓP COOP/AG,-135,,003.299,false,OUTROS,
2018,10,19,8,15,22,PGS-CH PRÓP COOP/AG,-3125.55,,003.292,false,OUTROS,
2018,10,19,8,15,22,CRÉD.LIQ.COBRANÇA,6578.45,,0000060336,false,OUTRAS_RECEITAS,
2018,10,19,8,15,22,TARIFA COBRANÇA,-20,,0000060336,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,20,8,15,22,CHEQUE PAGO CAIXA,-200,,003.337,false,OUTROS,
2018,10,20,8,15,22,CRÉD.LIQ.COBRANÇA,76484.06,,0000048640,false,OUTRAS_RECEITAS,
2018,10,20,8,15,22,TARIFA COBRANÇA,-254,,0000048640,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,21,8,15,22,PGS-CH PRÓP COOP/AG,-325.78,,003.335,false,OUTROS,
2018,10,21,8,15,22,CHEQUE PAGO CAIXA,-4750.01,,003.305,false,OUTROS,
2018,10,21,8,15,22,CHQ CMP INTEGRADA,-722,,003.297,false,OUTROS,
2018,10,21,8,15,22,CRÉD.LIQ.COBRANÇA,1256.13,,0000060597,false,OUTRAS_RECEITAS,
2018,10,21,8,15,22,TARIFA COBRANÇA,-4,,0000060597,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,22,8,15,22,CHEQUE PAGO CAIXA,-188,,003.338,false,OUTROS,
2018,10,22,8,15,22,CRÉD.LIQ.COBRANÇA,1160.15,,0000074110,false,OUTRAS_RECEITAS,
2018,10,22,8,15,22,TARIFA COBRANÇA,-6,,0000074110,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,23,8,15,22,PGS-CH PRÓP COOP/AG,-332.5,,003.307,false,OUTROS,
2018,10,23,8,15,22,CHEQUE PAGO CAIXA,-225,,003.334,false,OUTROS,
2018,10,23,8,15,22,CRÉD.LIQ.COBRANÇA,553.66,,0000074809,false,OUTRAS_RECEITAS,
2018,10,23,8,15,22,TARIFA COBRANÇA,-2,,0000074809,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,26,8,15,22,CHEQUE PAGO CAIXA,-438.75,,003.310,false,OUTROS,
2018,10,26,8,15,22,CHEQUE PAGO CAIXA,-250,,003.314,false,OUTROS,
2018,10,26,8,15,22,CHEQUE PAGO CAIXA,-164,,003.339,false,OUTROS,
2018,10,26,8,15,22,PGS-CH PRÓP COOP/AG,-578.2,,003.340,false,OUTROS,
2018,10,26,8,15,22,PGS-CH PRÓP COOP/AG,-900,,003.332,false,OUTROS,
2018,10,26,8,15,22,PGS-CH PRÓP COOP/AG,-86,,003.333,false,OUTROS,
2018,10,26,8,15,22,CHQ CMP INTEGRADA,-157,,003.306,false,OUTROS,
2018,10,26,8,15,22,CRÉD.LIQ.COBRANÇA,686.22,,0000074135,false,OUTRAS_RECEITAS,
2018,10,26,8,15,22,TARIFA COBRANÇA,-4,,0000074135,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,28,8,15,22,PGS-CH PRÓP COOP/AG,-373.08,,003.301,false,OUTROS,
2018,10,28,8,15,22,PGS-CH PRÓP COOP/AG,-2132.82,,003.312,false,OUTROS,
2018,10,28,8,15,22,CRÉD.LIQ.COBRANÇA,920.77,,0000061678,false,OUTRAS_RECEITAS,
2018,10,28,8,15,22,TARIFA COBRANÇA,-2,,0000061678,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,29,8,15,22,CHEQUE PAGO CAIXA,-348,,003.336,false,OUTROS,
2018,10,29,8,15,22,CHQ CMP INTEGRADA,-280,,003.311,false,OUTROS,
2018,10,29,8,15,22,CRÉD.LIQ.COBRANÇA,2228.53,,0000058070,false,OUTRAS_RECEITAS,
2018,10,29,8,15,22,TARIFA COBRANÇA,-8,,0000058070,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,10,30,8,15,22,CHEQUE PAGO CAIXA,-8731.72,,003.308,false,OUTROS,
2018,10,30,8,15,22,PGS-CH PRÓP COOP/AG,-361.5,,003.309,false,OUTROS,
2018,10,30,8,15,22,PGS-CH PRÓP COOP/AG,-784.42,,003.303,false,OUTROS,
2018,10,30,8,15,22,PGS-CH PRÓP COOP/AG,-807.17,,003.304,false,OUTROS,
2018,10,30,8,15,22,PGS-CH PRÓP COOP/AG,-124.73,,003.302,false,OUTROS,
2018,10,30,8,15,22,CRÉD.LIQ.COBRANÇA,2675.39,,0000062171,false,OUTRAS_RECEITAS,
2018,10,30,8,15,22,TARIFA COBRANÇA,-10,,0000062171,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,1,0,0,0,Saldo Corrente,116482.3,Saldo inicial do mes,00000000,true,OUTRAS_RECEITAS,SALDO_CORRENTE
2018,11,1,0,0,0,RDC - Longo CDI,2745.05,Valor aplicacao no mes,11111111,true,OUTRAS_RECEITAS,VALOR_APLICACAO
2018,11,3,8,15,22,CH COOP/AG.DEP.CTA,-2300,,003.317,false,OUTROS,
2018,11,3,8,15,22,CH COOP/AG.DEP.CTA,-10400,,003.315,false,OUTROS,
2018,11,3,8,15,22,CH COOP/AG.DEP.CTA,-6000,,003.316,false,OUTROS,
2018,11,3,8,15,22,DEB.PARC.SUBS/INTEG,-50,,4990,false,OUTROS,
2018,11,3,8,15,22,TARIFA COBRANÇA,-4,,0000062480,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,3,8,15,22,CRÉD.LIQ.COBRANÇA,1008.58,,0000062480,false,OUTRAS_RECEITAS,
2018,11,3,8,15,22,DEB PACOTE TARIFAS,-59,,129,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,4,8,15,22,CHEQUE PAGO CAIXA,-500,,003.318,false,OUTROS,
2018,11,4,8,15,22,TARIFA COBRANÇA,-8,,0000062551,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,4,8,15,22,CRÉD.LIQ.COBRANÇA,2473.31,,0000062551,false,OUTRAS_RECEITAS,
2018,11,5,8,15,22,CHEQUE PAGO CAIXA,-250,,003.319,false,OUTROS,
2018,11,5,8,15,22,CHEQUE PAGO CAIXA,-638,,003.358,false,OUTROS,
2018,11,5,8,15,22,PGS-CH PRÓP COOP/AG,-280,,003.345,false,OUTROS,
2018,11,5,8,15,22,TARIFA COBRANÇA,-10,,0000068807,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,5,8,15,22,CRÉD.LIQ.COBRANÇA,5334.51,,0000068807,false,OUTRAS_RECEITAS,
2018,11,5,8,15,22,FOLHA CHEQUE,-30,,17,false,OUTROS,
2018,11,6,8,15,22,PGS-CH PRÓP COOP/AG,-2098.61,,003.354,false,OUTROS,
2018,11,6,8,15,22,CHEQUE PAGO CAIXA,-26134.82,,003.341,false,OUTROS,
2018,11,6,8,15,22,CHEQUE PAGO CAIXA,-13176.05,,003.351,false,OUTROS,
2018,11,6,8,15,22,TARIFA COBRANÇA,-8,,0000060160,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,6,8,15,22,CRÉD.LIQ.COBRANÇA,1745.76,,0000060160,false,OUTRAS_RECEITAS,
2018,11,7,8,15,22,CHQ CMP INTEGRADA,-1000,,003.320,false,OUTROS,
2018,11,7,8,15,22,TARIFA COBRANÇA,-6,,0000063110,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,7,8,15,22,CRÉD.LIQ.COBRANÇA,1090.76,,0000063110,false,OUTRAS_RECEITAS,
2018,11,10,8,15,22,PGS-CH PRÓP COOP/AG,-466,,003.346,false,OUTROS,
2018,11,10,8,15,22,PGS-CH PRÓP COOP/AG,-240,,003.353,false,OUTROS,
2018,11,10,8,15,22,TARIFA COBRANÇA,-6,,0000062820,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,10,8,15,22,CRÉD.LIQ.COBRANÇA,1844.25,,0000062820,false,OUTRAS_RECEITAS,
2018,11,12,8,15,22,TARIFA COBRANÇA,-8,,0000061266,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,12,8,15,22,CRÉD.LIQ.COBRANÇA,2399.83,,0000061266,false,OUTRAS_RECEITAS,
2018,11,13,8,15,22,PGS-CH PRÓP COOP/AG,-6949.31,,003.361,false,OUTROS,
2018,11,13,8,15,22,PGS-CH PRÓP COOP/AG,-557.15,,003.362,false,OUTROS,
2018,11,13,8,15,22,CHQ CMP INTEGRADA,-750.31,,003.363,false,OUTROS,
2018,11,14,8,15,22,PGS-CH PRÓP COOP/AG,-95,,003.360,false,OUTROS,
2018,11,14,8,15,22,CHQ CMP INTEGRADA,-350,,003.359,false,OUTROS,
2018,11,14,8,15,22,CHQ CMP INTEGRADA,-77.1,,003.313,false,OUTROS,
2018,11,14,8,15,22,TARIFA COBRANÇA,-2,,0000061083,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,14,8,15,22,CRÉD.LIQ.COBRANÇA,549.81,,0000061083,false,OUTRAS_RECEITAS,
2018,11,17,8,15,22,CHEQUE PAGO CAIXA,-100,,003.364,false,OUTROS,
2018,11,17,8,15,22,CHEQUE PAGO CAIXA,-1239.28,,003.350,false,OUTROS,
2018,11,17,8,15,22,PGS-CH PRÓP COOP/AG,-317.94,,003.348,false,OUTROS,
2018,11,17,8,15,22,PGS-CH PRÓP COOP/AG,-240,,003.352,false,OUTROS,
2018,11,17,8,15,22,TARIFA COBRANÇA,-16,,0000061740,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,17,8,15,22,CRÉD.LIQ.COBRANÇA,4902.99,,0000061740,false,OUTRAS_RECEITAS,
2018,11,18,8,15,22,TARIFA COBRANÇA,-56,,0000035116,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,18,8,15,22,CRÉD.LIQ.COBRANÇA,3323.54,,0000035116,false,OUTRAS_RECEITAS,
2018,11,18,8,15,22,FOLHA CHEQUE,-60,,17,false,OUTROS,
2018,11,19,8,15,22,PGS-CH PRÓP COOP/AG,-175.01,,003.356,false,OUTROS,
2018,11,19,8,15,22,PGS-CH PRÓP COOP/AG,-5888.47,,003.355,false,OUTROS,
2018,11,19,8,15,22,PGS-CH PRÓP COOP/AG,-400.93,,003.347,false,OUTROS,
2018,11,19,8,15,22,PGS-CH PRÓP COOP/AG,-37.36,,003.357,false,OUTROS,
2018,11,19,8,15,22,PGS-CH PRÓP COOP/AG,-294,,003.365,false,OUTROS,
2018,11,19,8,15,22,TARIFA COBRANÇA,-36,,0000061155,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,19,8,15,22,CRÉD.LIQ.COBRANÇA,11990.86,,0000061155,false,OUTRAS_RECEITAS,
2018,11,20,8,15,22,TARIFA COBRANÇA,-194,,0000048665,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2018,11,20,8,15,22,CRÉD.LIQ.COBRANÇA,60039.9,,0000048665,false,OUTRAS_RECEITAS,
2018,11,21,8,15,22,PGS-CH PRÓP COOP/AG,-6176.42,,003.374,false,OUTROS,
2018,11,21,8,15,22,PGS-CH PRÓP COOP/AG,-3126.3,,003.344,false,OUTROS,
2018,11,21,8,15,22,PGS-CH PRÓP COOP/AG,-361.5,,003.370,false,OUTROS,
2018,11,21,8,15,22,PGS-CH PRÓP COOP/AG,-7162.95,,003.373,false,OUTROS,
